,3x14,3x15,3x16,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,4x23,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,5x25,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,6x14,6x15,6x16,6x17,6x18,6x19,6x20,6x21,6x22,6x23,6x24,6x25,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,uniform_random,log_norm_random,norm_random,model_actuals,Dummy_MostFreq,SGD_Classifier,SVM_Linear,GBM
4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,243,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,254,203,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06483819881091746,1.1826742047335637,1.3439636551825684,0,0,1,0,0
18997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,226,170,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31483951752244455,2.1134459084070256,-1.846979140451039,1,0,1,1,0
11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,191,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8937370643402796,3.8997935534331627,-0.2284300093279164,1,0,0,0,0
58412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,240,245,167,200,254,198,252,254,188,11,0,0,0,0,0,0,0,0,0,0,0,219,254,254,254,0.1048376862210233,1.0421054485449661,-0.08504257344687535,0,0,0,0,0
53923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,24,108,138,243,255,232,138,138,23,0,0,0,0,0,0,0,0,0,0,0,136,253,252,252,0.12754168390496745,0.8179287445363748,0.5188313496011309,0,0,0,0,0
43764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,221,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24146266561447272,0.7586004504613428,1.20924806244325,1,0,0,0,0
47709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,255,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,253,253,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04716692166331926,0.7885849557624226,0.5405950448868058,0,0,0,0,0
42618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,253,179,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,252,253,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0.5064100651865073,0.6061503820534998,-0.10503939758763695,1,0,1,1,1
58501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,196,220,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8344204322810546,0.1819203004108314,0.6036017246353087,1,0,1,1,1
17433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,253,218,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8151042384745514,0.3859281619856967,0.21408983264282844,0,0,0,0,0
16569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,136,211,254,254,255,254,77,0,0,0,0,0,0,0,0,0,0,0,0,71,154,249,253,0.211304400378995,0.20174699728147588,0.5579893130823478,1,0,1,1,1
54487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,253,253,253,253,253,253,0.564690425224186,1.3399514462569457,-0.4767656862390258,1,0,1,1,1
29313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,128,253,253,141,166,253,253,242,116,7,0,0,0,0,0,0,0,0,0,0,0,29,252,252,252,253,252,252,252,253,252,149,7,0,0,0,0,0,0,0,0,0,0,29,252,252,252,0.6797571492580649,1.033617915501996,1.2430022198142197,0,0,0,0,0
18069,0,0,0,0,0,0,0,0,0,0,31,236,232,155,155,155,85,5,0,0,0,0,0,0,0,0,0,0,0,0,29,233,254,250,244,253,254,214,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,90,49,0,80,181,254,223,32,0,0,0,0,0,0,0,0,0,0,0,0,0.9526383165083236,2.1491445986317217,-1.1203347734014677,0,0,0,0,0
11157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9625582280635024,1.0920707476728295,-0.6015548829615565,0,0,0,0,0
8693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,170,255,148,130,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6120134067145179,0.41517667422640436,-0.5116616842418793,0,0,0,0,0
23892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,254,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0.6743535320682412,2.0765007396198913,-0.12715266853593132,0,0,0,0,0
25496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,195,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,254,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03815095997501139,1.417213920382038,0.4241647804784492,0,0,0,0,0
32883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,186,255,205,88,129,171,171,216,235,102,0,0,0,0,0,0,0,0,0,0,9,186,254,254,254,254,254,254,254,254,254,234,14,0,0,0,0,0,0,0,0,0,131,254,254,254,241,0.2894999030568013,1.5669630738510947,0.8601062136057301,0,0,0,0,0
2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,255,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,226,255,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033962754187689126,3.7785947411590484,0.8566615460765448,1,0,1,1,1
13703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,80,207,0.9013472847040439,4.712344733458044,-0.5397839814837497,1,0,1,1,1
24209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,197,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,198,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10547587883029896,0.8814606940167281,0.6766390252706428,1,0,0,0,0
48119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,254,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16689076605233955,2.4717461772120473,-0.26369320837503857,1,0,1,1,1
3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,210,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7783868522397825,0.973193816472206,0.3782830205092599,1,0,1,0,1
14354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,210,180,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06693614131310144,4.110657562804498,-1.7003197887360038,1,0,1,1,1
2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,234,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,253,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4170427755609768,0.5521410145775288,-0.6334303217774985,0,0,0,0,0
58449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,96,195,254,250,140,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,218,254,0.8282434256323296,2.392609788278202,2.111132053602487,1,0,1,1,1
45377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,134,205,255,254,160,27,0,0,0,0,0,0,0,0,0,0,0,0,25,128,191,253,253,253,253,253,253,167,3,0,0,0,0,0,0,0,0,0,30,128,0.6364435806053815,0.7774117236911274,-1.0519505878083415,0,0,0,0,0
19731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,255,253,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,253,251,236,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05915418964231578,0.12795089516267014,-0.2990810799274508,0,0,0,0,0
1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,172,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,254,254,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5743706655170916,0.35060851553647066,-2.4533380379594045,1,0,1,1,1
49725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,59,59,59,149,156,179,254,223,95,0,0,0,0,0,0,0,0,0,0,7,200,244,254,253,253,253,253,254,253,253,247,95,0,0,0,0,0,0,0,0,7,169,253,253,0.8788946654887622,0.5728685805662088,-0.08680395323346571,0,0,0,0,0
34805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,46,254,167,130,193,56,63,0,135,76,0,0,0,0,0,0,26,0,0,0,0,0,45,253,254,253,253,232,235,209,233,238,49,0,0,0,0,0,0,0,0,0,0,0,142,0.21389218972718416,0.2946154312877459,-0.6223833440760256,0,0,0,0,0
34796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,218,255,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08874768389054533,1.5807855940784417,-1.0474938931064135,0,0,0,0,0
34158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,194,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04327928455142449,0.20273749767905902,0.7891760991015924,1,0,0,0,0
9797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,202,255,255,254,227,57,1,0,0,0,0,0,0,0,0,0,0,0,0,38,160,253,253,253,253,253,253,253,37,0,0,0,0,0,0,0,0,0,0,0,0,123,0.7923264691948334,0.2166549603257815,-0.59354336985777,0,0,0,0,0
24267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,205,255,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,102,253,253,188,0,0,0,0,0,0,0,0,0,0,0,0,0.13608404245599026,1.558610065795555,0.48289282661535826,1,0,1,1,1
5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,194,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,253,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9914987123790429,1.3272050516796667,-0.6307618067865227,1,0,0,1,0
41917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,191,226,34,125,86,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9306108682702509,0.15825035444478933,0.36270447729450667,1,0,1,1,1
1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,196,234,151,84,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,254,254,254,213,193,104,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,156,0.9395098715050745,3.2275922898588365,-0.4897517554662347,1,0,1,1,1
14205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,186,255,177,0.8054859468242991,0.9671663299054856,-0.3993916242986079,0,0,0,0,0
5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,162,253,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6759525206334757,2.3743606818198204,0.4509560532087398,0,0,1,0,0
46853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,47,132,255,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,166,220,0.38177859594448804,1.22282678123015,-1.1882133455594794,1,0,1,1,1
59652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,114,170,255,255,255,226,226,255,114,0,0,0,0,0,0,0,0,0,0,170,255,255,255,255,255,255,0.747039473711771,0.18983875061530417,-1.517312095927839,1,0,1,1,1
38164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,255,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,209,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7214181176805583,10.349828886365056,0.5043144073856614,0,0,0,0,0
5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,226,253,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,252,252,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9367619167656004,0.881964917153891,0.803922321735579,1,0,1,1,1
51975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,255,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2668372544659594,2.331120884600401,-0.6026029470377474,1,0,1,1,1
36297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,206,253,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3579627059332683,0.24230692953671124,-2.5637821601640844,0,0,0,0,0
41850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,142,217,254,255,142,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,198,197,197,197,204,253,150,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36370922128149863,0.5685272950633744,-0.866013785423435,1,0,1,1,1
46268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726992148253976,1.1172224781089541,1.292751069031393,1,0,1,1,1
58336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,219,254,255,95,24,136,136,136,98,11,0,0,0,0,0,0,0,0,0,1,103,217,253,0.2751033511136509,2.3992184230485103,-1.1879237768314934,0,0,0,0,0
28137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,110,93,126,197,255,155,5,0,0,0,0,0,0,0,0,0,0,0,21,154,170,253,0.21891486025626583,0.7570990237098353,-0.5346473115607893,0,0,0,0,0
49362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,187,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7841985865891579,0.9087589862815288,0.43342260954178663,0,0,0,0,0
46199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,237,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,254,253,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578234578793656,0.8446946942269173,-0.5630724088065671,1,0,1,1,1
21458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,207,169,169,169,211,185,169,160,48,0,0,0,0,0,0,0,0,0,0,0,0,43,247,254,0.239803551106489,1.161621155581543,1.732675204193999,0,0,0,0,0
40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,41,132,132,237,253,138,12,0,0,0,0,0,0,0,0,0,0,0,0,26,160,252,252,252,252,252,0.8218239565486071,0.16150563754013195,-1.7764466512185395,1,0,1,1,1
33259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,253,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,251,252,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9564372402760951,0.29823199685864743,0.018823735093731555,0,0,0,0,0
10169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,166,255,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546841221655499,0.5744798480074975,0.14613182377567524,1,0,1,1,1
5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,238,207,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,254,254,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844269455822314,3.887195023896685,-0.10133411194077567,1,0,1,1,1
38900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,147,193,214,218,147,124,25,0,0,0,0,0,0,0,0,0,0,0,0,0,163,254,254,254,254,254,254,254,229,44,0,0,0,0,0,0,0,0,0,0,0,33,236,254,254,154,140,0.7607203019574523,1.1101826712137945,0.1663473639363776,1,0,1,0,0
36337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,128,191,255,255,0.9291095109217301,0.9553936837889664,0.9471518373654677,0,0,0,0,0
5642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,27,171,157,46,1,0,0,0,0,0,0,0,0,0,0,0,6,97,175,182,254,254,254,0.6483812237367715,0.1822884953106007,-0.8472642701899494,1,0,1,1,1
56245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,105,105,183,165,253,253,255,218,201,253,122,93,0,0,0,0,0,0,0,0,13,229,252,252,252,252,252,0.39679337969301576,0.6180610596788624,0.18782670212099917,0,0,0,0,0
8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,253,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,253,252,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7477406087985244,0.19794914957832388,0.1987235330322612,1,0,1,1,1
2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,237,130,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7475126848667011,1.346400437777274,0.44048873041309516,0,0,0,0,0
52002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,229,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5493234082782948,0.31425631409621735,-0.7632040763192739,0,0,0,0,0
18259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,255,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,253,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9311974870511652,0.24571274168230142,-1.6765431805088704,0,0,0,0,0
36723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,254,254,254,131,192,118,118,118,118,70,0,0,0,0,0,0,0,0,0,0,0,35,253,253,253,0.1868287518789401,13.102246109891063,0.06338556318565833,1,0,0,0,0
31647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,197,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,254,158,0,0,0,0,0,0,0,0,0,0,0,0,0.8240847443520409,11.893938186085192,-1.0219919298545046,1,0,1,1,1
32422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,10,66,0.9317537564760401,1.5895686422599486,-0.00382832028832296,0,0,0,0,0
28653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,85,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,215,252,246,197,198,150,13,0,0,0,0,0,0,0,0,0,0,0,23,123,169,0.5369064269891005,0.7327267433717025,-0.010944693239723864,1,0,1,1,1
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,214,173,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46877782216716224,0.9296359576497792,0.9072315583447553,1,0,1,1,1
5128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,158,158,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,255,254,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5174376929207681,3.0540277301085976,-0.6761853930014812,0,0,0,0,0
